@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
22.4995,4.81801,0.106319,0.00501393,3.75982,37.435,7.88427,0.0958099,0.00309471,2.4656,20.9276,0.787555,2.63485,5.15873,15.073,20.3157,20.1668,18.378,10.8057,5.4766,0.849767,0.353303,0,0.629717,6.45258,20.0461,23.7733,9.48936,22.908,13.5453,2.8659,0.289786,0,flat
19.4528,0.628638,0,0.0056798,11.4296,38.7438,1.39386,0,0,3.01622,25.3294,0.178821,1.8773,3.56188,9.94716,17.9214,23.3295,23.8058,10.2384,6.82831,2.31136,0,0,0.202069,1.45188,7.08841,22.3755,10.5745,29.6197,18.2825,9.38186,1.0236,0,flat
21.8896,1.45573,0,0.00207908,2.95362,42.7089,4.29946,0.0323898,0,1.23462,25.4235,0.0130006,0.337473,3.34261,12.4147,22.4234,28.8794,20.9737,8.61884,2.76725,0.229601,0,0,0.391678,3.05601,13.3677,25.527,12.2304,30.3685,13.1265,1.85319,0.0790419,0,flat
19.8624,2.05982,0,0,7.25194,39.3946,2.57067,0,0,1.27433,27.5863,0,0.427349,4.32787,12.3744,21.7618,25.9951,20.3179,9.67166,3.51162,1.49068,0.121557,0,0.23558,2.23009,10.6299,21.3296,12.5794,34.3402,14.8822,3.17265,0.600361,0,flat
21.2212,1.30451,0,0.109585,5.12449,41.0492,4.66432,0.0739733,0,1.31383,25.1388,0.0934867,0.661059,3.44565,13.5692,25.6045,25.7483,16.4569,8.43089,4.97882,0.8682,0.143034,0.0468548,0.268313,3.45109,13.2822,24.1178,13.4236,27.478,15.3297,2.37447,0.227897,0,flat
28.1416,1.00327,0,0,3.19379,40.9956,4.55268,0.0155105,0,0.579914,21.5176,0,0.0992003,1.73647,9.25269,24.0331,28.8928,22.8987,10.3342,2.34978,0.392774,0.0101891,0,0.102948,2.34197,14.2853,31.8957,14.0125,23.2343,12.3191,1.73674,0.0714632,0,flat
20.4918,2.8065,0,0.0446537,5.60004,37.5708,6.51106,0.333277,0,2.37247,24.2694,0.0104596,1.5314,6.11246,13.797,19.4003,21.6494,16.747,11.9274,6.17131,2.57067,0.0825959,0,0.528527,4.36611,19.6866,20.9911,6.90255,21.3298,22.3493,3.4405,0.405395,0,flat
25.0963,1.11828,0,0.0106942,4.2565,41.0159,7.18873,0.0112311,0,1.25656,20.0458,0.0261286,0.570926,2.03277,11.0349,21.9518,28.0607,21.7486,9.95077,4.1875,0.420824,0.0150704,0,0.162653,3.19431,18.6354,27.9637,10.2481,22.779,14.6175,2.32366,0.0755686,0,flat
20.217,3.15895,0,0,7.4668,39.0125,4.33262,0.00234561,0.0040023,4.00152,21.8042,0.00348482,1.18519,6.06449,12.4879,18.155,24.0194,16.5849,12.701,6.88243,1.45555,0.460636,0.00579982,0.726136,3.14531,15.1312,22.0897,8.69278,23.3791,19.6854,6.47128,0.60959,0.0637168,flat
18.2491,4.13723,0,0,12.4112,34.0235,5.0384,0,0,5.3285,20.8121,0.281331,1.72819,7.06169,14.4294,18.7158,22.0221,16.6751,12.1227,5.39249,1.49337,0.0777838,0.00437966,0.548741,5.77828,14.5061,18.2063,6.52394,22.0096,21.6122,9.85915,0.946956,0.0042569,flat
