@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
32.8137,5.4339,3.54228,5.72885,9.44177,15.5874,6.6154,4.61511,3.83357,6.48398,5.90403,36.6165,7.10347,7.29348,5.81814,5.08599,5.77503,5.39399,5.39337,5.73752,6.75718,9.02538,19.9434,8.24301,8.12686,6.98375,5.76693,2.91295,4.64301,8.67635,10.6431,13.2619,10.7988,bump
29.2687,2.71525,5.63473,7.64232,10.0929,16.6219,8.82422,6.87849,4.29488,3.59818,4.42843,36.5375,7.07509,4.74472,5.33509,5.58984,6.5683,5.90674,4.87108,4.92507,7.44219,11.0044,27.1967,8.4669,6.67739,6.38344,3.87311,2.49691,4.41963,7.1656,8.51277,11.0967,13.7108,bump
32.7413,3.18797,2.02643,2.46715,10.093,21.756,11.6492,4.56924,3.64283,3.19656,4.67036,34.3451,4.20291,3.39447,5.06158,5.90955,7.69095,7.76802,7.8599,6.0293,8.3014,9.43677,27.4938,9.10467,9.09289,7.58297,6.62145,3.07084,7.46337,7.68494,7.1951,8.28227,6.40768,bump
30.8301,3.54976,5.43861,6.50494,9.45498,16.8104,8.29641,5.82472,4.70882,4.3709,4.21041,36.1917,7.02609,5.59867,5.32888,5.2696,5.47383,5.13592,5.76726,6.64554,7.39111,10.1714,25.6339,8.91218,7.59577,5.63882,3.98679,2.51895,4.9583,6.68282,8.99891,11.6142,13.4593,bump
18.3645,5.7185,5.55342,5.36821,7.29717,24.5719,7.54482,4.42721,3.55099,5.13522,12.4681,14.3824,6.92,6.68516,9.10067,10.5477,13.701,11.9118,7.39833,6.21567,5.30452,7.83279,10.2988,10.5281,10.021,9.24716,8.61724,4.56253,8.84919,8.45304,10.4676,10.0474,8.90792,bump
18.2755,3.37425,3.1378,3.84698,14.5647,32.2154,10.0613,2.83398,2.18526,4.11043,5.39443,20.8748,5.05006,5.22499,5.67007,8.56421,9.85048,6.77469,7.77691,7.09267,9.40319,13.7179,16.4657,7.89553,7.91304,8.94562,7.06214,4.00219,9.33314,11.2317,11.5044,9.36591,6.28072,bump
54.8265,3.23373,3.46804,0.891118,4.90788,7.95785,8.18645,2.01564,2.64791,5.1293,6.73557,63.2748,2.15376,1.93061,3.43404,5.54244,3.66825,3.39524,3.09241,4.66333,3.93771,4.90745,45.0511,6.18342,7.4397,6.28846,6.54662,3.88037,4.86085,4.29881,6.62217,5.61059,3.21795,bump
34.8815,4.4778,3.34292,4.54169,9.29483,21.0018,9.85567,3.31224,2.67961,2.54762,4.0643,38.5119,5.4538,4.43496,4.81832,5.80096,6.88673,7.26369,7.14101,6.91126,5.60986,7.16757,30.6133,9.45908,8.42578,7.83886,6.16708,3.33021,5.82152,7.74022,7.99294,7.15097,5.46005,bump
41.346,3.16803,4.03581,5.37079,7.36216,14.3729,9.52133,5.41351,3.85076,2.76003,2.79872,46.7811,6.08938,5.78992,5.28335,4.33649,5.17095,4.31465,4.00355,4.35169,5.01907,8.8598,33.5424,9.25345,8.30337,8.12857,5.53541,2.83478,4.69285,5.20612,6.48286,7.34198,8.6782,bump
16.5527,3.36614,4.11413,6.92769,10.3878,22.0239,12.7891,8.45003,5.19496,4.7436,5.4499,23.0504,5.40815,5.68387,5.04287,6.00699,8.44481,6.89241,6.0354,7.29602,9.84683,16.2922,18.375,8.89042,7.58814,9.23491,8.31161,4.15646,5.70871,9.30523,8.50432,10.0019,9.92321,bump
43.3459,1.49321,4.26298,4.09105,9.78148,16.3647,8.22116,4.95398,3.24376,1.7181,2.52364,50.037,3.51608,3.08619,3.66241,3.99514,4.96339,5.41044,4.02335,3.71528,7.03022,10.5605,28.7842,8.31049,9.32355,9.35488,6.76389,3.90091,5.06769,9.48007,7.07962,6.78341,5.15128,bump
48.6419,0.864478,3.94685,3.44477,4.24922,21.1634,4.27072,4.16678,3.90969,1.16899,4.17313,56.0345,2.72415,2.19432,4.27663,5.09165,13.2548,2.24514,1.56907,3.55325,3.84246,5.21396,27.1496,8.53846,3.25977,2.07311,4.54923,12.4615,7.22525,6.99937,9.89659,9.10033,8.74679,bump
40.1153,2.99663,3.31797,4.68187,8.35856,15.6558,9.2061,5.28648,4.51938,3.71173,2.15018,45.4572,4.96028,4.63695,4.58669,5.1022,5.39373,4.65953,4.8575,5.13369,6.41147,8.80079,36.597,6.56228,6.06136,6.45403,4.75958,2.16939,4.28271,5.48517,7.18352,8.60455,11.8404,bump
35.2314,3.89314,5.11789,2.29838,10.8288,14.5267,5.96092,5.94894,8.86688,0.957859,6.36904,43.7077,7.21937,5.04017,5.45176,3.46149,13.9665,2.1646,4.35914,2.00955,7.44302,5.17667,24.6653,7.61387,5.17737,7.46056,5.87994,16.0689,1.64917,7.23586,4.45368,7.28838,12.507,bump
99.3411,0,0,0,0,0.282396,0.376528,0,0,0,0,99.3411,0.188264,0.094132,0.188264,0.094132,0.094132,0,0,0,0,0,98.3056,0,0.564792,0.376528,0.094132,0.188264,0.188264,0.282396,0,0,0,bump
20.2278,4.56832,5.65437,7.43913,12.8125,19.5383,8.53034,7.04858,4.95853,5.03789,4.18432,25.9254,7.74026,7.06709,6.84119,7.02252,7.41652,4.57675,6.02785,7.18201,7.49938,12.701,17.6874,8.78998,7.65557,6.46432,4.81831,2.28439,4.40209,7.67781,10.0751,12.4685,17.6765,bump
