@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
8.13311,5.6009,5.06803,12.6229,17.7902,23.3965,8.81834,3.53566,2.99786,7.55865,4.47785,18.6649,15.2984,8.9996,8.242,10.2792,7.16831,6.79666,6.47624,7.16737,5.77805,5.12926,4.96322,5.12005,6.83332,7.99055,5.53334,2.64498,6.50226,14.9983,17.7383,18.0808,9.59498,bump
14.6262,13.3631,10.9638,3.68224,5.94124,16.0678,10.6134,3.21125,5.28034,7.65261,8.59795,6.15833,4.87758,6.03247,9.7418,8.06377,12.2366,10.5819,8.42038,9.99413,10.4435,13.4496,9.08983,10.0901,15.7893,13.0414,6.02641,2.22893,6.36218,9.47801,13.4043,10.2858,4.20374,bump
8.25889,7.5249,5.86462,8.03699,11.3076,19.1846,15.884,7.29762,4.44235,6.45969,5.73866,14.867,8.11819,7.27505,7.32134,7.59048,7.16831,7.41321,8.16961,7.73136,9.91346,14.432,17.6927,12.0184,8.86035,9.9314,6.08851,2.12507,5.32317,7.81319,9.3974,10.9634,9.78645,bump
21.5664,1.0629,5.36645,11.2211,20.028,18.5335,8.78009,2.93226,1.80391,0.598752,8.10662,31.1043,10.0833,6.80202,4.94484,5.90611,5.57831,4.92699,7.36001,8.68469,4.90866,9.70073,10.0188,5.67221,5.75928,4.91103,8.12584,5.10472,11.9189,12.3639,16.0489,15.0904,4.9859,bump
12.5342,3.58339,2.70336,5.01837,15.6427,23.6345,12.4403,8.27656,4.53294,5.128,6.50563,15.5347,7.66534,12.1697,9.30158,7.20711,8.48412,8.59263,5.06254,7.53691,8.33266,10.1126,15.6055,10.2927,10.8732,9.32897,8.53694,3.81426,4.36088,11.8864,12.5448,7.67141,5.08501,bump
5.61448,5.69106,8.26245,11.3473,15.4612,18.0916,10.7609,7.56841,6.71588,5.60541,4.88124,12.5971,10.6044,9.2032,7.77909,6.93445,6.7698,7.27431,7.20341,8.43015,9.85396,13.3501,12.456,9.88067,7.29264,5.36682,2.74585,0.79204,3.04876,7.21256,11.4342,16.8939,22.8766,bump
6.44323,3.53092,4.69286,8.54406,14.6461,25.0107,16.4159,9.35425,4.78657,3.35321,3.22219,17.5018,9.5126,7.60684,6.77464,6.65053,6.45586,6.48795,7.04908,8.60219,9.67879,13.6797,13.1088,10.3682,11.1135,10.7531,5.76528,1.60014,4.17331,8.17084,11.4309,11.2251,12.2909,bump
45.4256,0.142134,0,0.391378,0.104098,38.5156,14.9739,0,0,0,0.44727,44.9907,0.86726,0.189655,0.250196,22.8509,15.2358,14.8947,0.161877,0.43162,0,0.127358,29.2209,10.5965,0.152652,15.0455,7.57112,22.6461,0.323994,0.798576,1.09903,12.3732,0.172415,bump
8.71418,4.65408,6.55668,7.642,13.2496,22.81,11.7643,11.2171,5.57348,4.65868,3.15996,18.6756,9.49774,7.56743,6.63153,5.85267,6.53643,5.91776,7.46036,7.89506,10.9554,13.01,14.1776,11.6805,9.33095,7.06196,3.28079,1.6205,3.48336,7.29302,10.0028,16.1426,15.9259,bump
12.2015,4.25834,5.77265,8.34937,9.82342,23.0939,13.7815,8.57693,6.85111,4.97317,2.31805,21.3752,8.89262,9.24105,7.00271,7.99373,6.04077,6.75493,5.87457,6.6767,7.64373,12.504,20.7041,12.4493,10.8675,8.58407,4.12144,1.8758,3.16553,5.76256,7.43229,11.2545,13.7828,bump
8.54737,4.86494,6.8751,11.0713,17.5196,17.5554,8.93019,6.15446,6.77458,6.34426,5.3628,21.3096,13.7398,8.47514,8.62069,7.48432,6.67318,6.2299,5.72638,5.57143,7.25045,8.91913,15.6883,10.4518,6.5594,5.85259,3.83069,2.17534,4.10014,9.83264,11.7314,14.5956,15.1821,bump
6.26029,6.17043,4.29022,6.87183,8.32102,17.3286,18.6639,11.0777,8.26408,6.34665,6.40528,8.95893,5.91677,5.18771,6.18883,5.94948,6.90202,6.40473,8.90999,11.0901,13.8611,20.6304,20.7402,20.6441,11.4352,6.737,3.5488,0.88951,2.43319,5.16994,7.70796,9.85262,10.8415,bump
7.29572,5.27485,7.97352,11.5406,15.7507,19.1749,11.6062,6.39874,5.60005,4.48788,4.89676,17.6388,10.6037,8.52655,7.93126,7.6467,6.50003,7.10787,7.24865,8.36558,8.16306,10.2678,13.8149,10.093,7.93162,5.22043,2.83249,0.679558,3.57735,7.73,11.6683,17.2917,19.1607,bump
3.12628,2.04086,4.26615,10.2808,20.4119,31.1767,16.8467,6.81638,2.26342,1.60059,1.17019,14.6168,8.76937,8.49627,8.70227,8.28333,9.54437,8.7308,8.25663,8.38767,7.68197,8.53049,7.51601,8.28504,10.947,9.54816,7.51013,2.8708,8.37741,12.2447,12.5662,11.4235,8.71107,bump
14.3876,4.90687,3.68438,4.99454,9.11194,22.3134,13.1806,6.21826,6.78424,10.4434,3.97473,23.5528,8.32403,6.04645,4.88843,6.93224,8.0129,5.45774,5.59372,10.5375,11.1451,9.5091,18.3316,14.2569,9.5308,3.62695,6.37842,3.17433,8.29397,6.84031,12.3393,10.6274,6.60004,bump
50.732,0,0,0,3.16258,46.1054,0,0,0,0,0,50.732,0,0,12.4585,32.0657,1.58129,0,3.16258,0,0,0,1.46398,9.29587,19.8901,3.16258,13.0966,25.2832,10.8882,3.16258,13.7568,0,0,bump
37.0864,4.55983,9.05929,3.58323,2.15695,31.9097,2.794,0,1.41087,0.917815,6.52191,27.6022,0,16.354,8.50494,7.54203,5.07229,1.17494,2.40393,10.6407,8.07764,12.6273,6.24835,8.78124,9.50957,15.1389,12.3928,9.33171,20.9731,8.65683,7.55661,1.41087,0,bump
