@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
23.7507,1.72039,2.00961,0.939451,7.68966,37.306,7.03238,4.24927,2.74718,2.70985,9.8455,27.0185,4.3271,5.9079,6.70736,15.2584,17.7567,9.85011,6.55628,2.14873,1.5251,2.94382,5.24078,4.67906,6.55361,15.5406,15.9959,4.76091,19.276,15.6444,9.60868,1.65319,1.04684,bump
13.5188,3.12373,4.33114,5.58575,13.884,23.3636,16.5733,4.80082,4.77923,6.56788,3.47172,24.6553,6.80762,6.31477,6.6761,6.55385,7.06477,8.45896,9.38808,6.75992,7.0473,10.2733,9.05901,6.22258,7.86435,13.6481,8.84676,3.10654,6.96704,9.22212,12.8576,11.8543,10.3516,bump
57.5135,0.793124,0.502938,0.840295,12.9951,10.3327,3.8213,1.22163,7.73775,1.15248,3.08917,52.9249,0.441136,1.004,2.77666,3.43772,9.39033,5.41714,5.77118,4.52007,3.23348,11.0834,19.1415,4.23928,12.0788,6.48099,3.39457,6.01606,7.96898,4.39973,7.56256,11.0916,17.626,bump
17.7816,5.36333,5.07417,6.58397,8.49031,15.4099,11.8928,8.32756,7.16073,6.70267,7.21291,22.0793,7.98941,7.85081,7.0547,6.08164,7.45645,7.91896,7.21464,7.89541,7.99885,10.4599,17.2551,12.3374,10.4973,8.05587,4.32878,1.55463,4.33431,6.78996,9.10172,11.4371,14.3078,bump
26.3679,3.61219,5.24052,7.68487,10.3357,14.8872,9.72601,6.7385,5.67053,4.98312,4.75338,33.7242,7.77428,6.84944,5.98442,5.28886,5.20186,5.99298,5.66007,5.86331,6.33062,11.3299,22.8861,10.109,8.88962,6.21024,4.15816,2.23741,4.39422,7.35943,9.51017,12.112,12.1336,bump
10.244,6.60214,5.95581,6.22345,9.22962,16.9146,14.529,9.65971,7.31882,6.27761,7.04528,16.5093,10.1343,8.30901,7.54253,7.57392,7.45345,6.81686,6.91171,7.82186,9.0632,11.8639,25.5658,16.8061,11.5083,8.41327,4.19218,1.19616,3.44423,4.83027,6.67746,7.60765,9.75857,bump
100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,bump
10.0546,3.6289,4.39417,6.16843,10.7117,20.7333,16.3011,13.1417,7.44524,3.85367,3.56721,17.7869,8.41625,6.95343,7.55844,7.21719,7.05647,6.87503,6.83497,7.74282,10.2084,13.3501,19.5419,18.1759,13.746,8.64083,4.07681,1.30655,3.31717,5.60979,7.16474,8.85743,9.56282,bump
14.5285,3.56436,6.23368,9.12553,15.3174,22.5873,12.0927,5.17284,4.69445,3.42542,3.25785,19.7044,4.78488,6.5141,5.27775,5.00565,7.05473,8.95183,10.6821,9.94056,9.34453,12.7396,7.49332,10.1261,11.2179,8.18349,3.74866,1.76716,4.26026,12.1529,19.8656,12.361,8.82367,bump
17.0084,4.73045,6.31717,8.78077,11.844,19.7765,11.9157,7.02243,4.0742,3.78135,4.74901,22.9345,7.82713,6.6949,5.90495,5.66473,6.04405,5.91014,6.49669,7.2967,10.1801,15.0461,18.4753,9.93316,10.2747,7.62423,4.62749,1.59713,4.86519,8.00028,10.5951,11.086,12.9214,bump
