@relation FPFH-result
@attribute FPFH0 numeric
@attribute FPFH1 numeric
@attribute FPFH2 numeric
@attribute FPFH3 numeric
@attribute FPFH4 numeric
@attribute FPFH5 numeric
@attribute FPFH6 numeric
@attribute FPFH7 numeric
@attribute FPFH8 numeric
@attribute FPFH9 numeric
@attribute FPFH10 numeric
@attribute FPFH11 numeric
@attribute FPFH12 numeric
@attribute FPFH13 numeric
@attribute FPFH14 numeric
@attribute FPFH15 numeric
@attribute FPFH16 numeric
@attribute FPFH17 numeric
@attribute FPFH18 numeric
@attribute FPFH19 numeric
@attribute FPFH20 numeric
@attribute FPFH21 numeric
@attribute FPFH22 numeric
@attribute FPFH23 numeric
@attribute FPFH24 numeric
@attribute FPFH25 numeric
@attribute FPFH26 numeric
@attribute FPFH27 numeric
@attribute FPFH28 numeric
@attribute FPFH29 numeric
@attribute FPFH30 numeric
@attribute FPFH31 numeric
@attribute FPFH32 numeric
@attribute class {bump,flat}
@data
0.0553301,4.41925e-06,0.0389097,0.0449886,0.437703,99.4138,0.00358958,0.00119406,0.00444432,0,0,0.103112,0.0034342,0.00153751,0.428321,26.0341,65.5883,7.78351,0.00392622,0.00110229,0.00222991,0.0503074,0.0227592,0.0597743,0.154591,0.836691,12.8155,40.5064,42.0063,2.90939,0.494491,0.156333,0.0377851,flat
0,0,0,0,13.3325,85.802,0.865483,0,0,0,0,0,0,0,1.27532,22.7732,55.5235,16.222,4.20601,0,0,0,0.0365902,0.0568624,0.28931,1.65817,14.0331,16.8369,62.5877,4.22529,0.198844,0.0628284,0.0144983,flat
0.432706,0.473695,5.94695,9.49536,13.6434,38.1631,16.0984,8.97683,5.58286,0.806681,0.380096,6.72592,8.34204,7.62473,8.50393,11.1394,15.1591,11.5498,9.01334,7.51426,7.48071,6.94671,6.4364,11.0942,10.1982,10.8768,12.7008,3.99621,11.4139,10.7716,8.53675,9.06266,4.91251,flat
0,0,0,0,0,99.3571,0.642966,0,0,0,0,0,0,0,0,14.0508,82.818,3.13044,0.000730149,0,0,0,0.0469499,0.166906,0.405625,1.74924,39.8125,51.5367,5.20494,0.765647,0.214763,0.0675953,0.0291379,flat
0,0,0,0,3.02014,66.4697,30.5024,0.00790127,0,0,0,1.26436e-05,2.48866,5.82497,14.5018,24.3554,32.7789,12.7159,5.13368,1.7532,0.447319,8.8473e-05,0.0195377,0.196238,3.99259,30.0693,26.0218,18.2729,18.1532,3.04545,0.189788,0.0314473,0.00765318,flat
0,0,0,0.000349509,11.178,81.5501,7.27153,0,0,0,0,0,0.225823,1.9507,10.559,31.5418,35.8562,13.9705,4.84985,0.960666,0.0854424,0,0.0255202,0.0989809,0.9399,8.09867,27.2828,27.3828,19.1278,13.5187,3.26271,0.24424,0.017834,flat
0,0,0,0.000504411,10.623,74.3426,15.0165,0.0173442,0,0,0,0,0.359973,3.6808,9.50831,20.1935,37.7631,16.6834,8.90056,2.74953,0.160888,0,0.0152582,0.0798791,2.69307,15.5364,25.5257,22.7804,16.7688,12.7662,3.71152,0.118107,0.00475039,flat
0,0,0.0164373,0.197636,0.0957498,99.6817,0.00201461,0.00582431,0.000636535,0,0,0.000762616,0.0010575,0.00130495,0.00175204,7.04564,87.2411,5.39574,0.00873231,0.046948,0.0730904,0.183825,0.0418081,0.160875,0.37305,1.47191,21.314,54.8267,19.443,1.64991,0.518691,0.158116,0.0417947,flat
0,0,0,0,6.85797,86.3908,6.75129,0,0,0,0,0,0.0105702,5.12241,13.5091,37.851,31.8756,8.50375,2.5658,0.558225,0.00344583,0,0.00298665,0.0722864,0.657817,8.68349,28.2633,25.9455,33.7094,2.47892,0.117095,0.0453126,0.0239714,flat
7.57613,2.85221,2.89963,4.70363,5.1876,21.897,19.3392,16.4611,10.9028,4.37471,3.80604,9.87212,6.56085,6.2019,7.4944,7.65249,8.51777,8.07785,8.18065,10.8616,14.0351,12.5453,17.0751,15.1482,12.0003,13.0782,11.7003,1.74532,2.53748,2.90656,3.52825,6.77098,13.5094,flat
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.51828,96.4429,2.03888,0,0,0,0,0.0547996,0.224875,0.642202,2.27551,31.0403,58.3319,6.42479,0.632747,0.228552,0.122946,0.0215186,flat
0,0,0,0,0.0188989,99.9811,0,0,0,0,0,0,0,0,0.000174846,8.69449,77.3221,13.9832,0,0,0,0,0.0214797,0.0885301,0.220561,0.85553,8.43048,48.1397,40.1789,1.48808,0.408684,0.129239,0.0388122,flat
10.9921,6.19701,3.89335,5.1528,11.3252,28.5644,13.1218,3.82978,2.99062,5.03312,8.89983,8.17064,6.82108,5.22656,4.84397,10.3823,12.4857,9.60893,8.10325,12.1397,15.7355,6.48237,23.1202,9.01779,6.19349,7.31689,5.15204,1.3489,3.63333,4.81701,6.82025,10.3066,22.2735,flat
0,0,0,0,0,99.9978,0.00222738,0,0,0,0,0,0,0,0,2.12521,95.6173,2.24996,0.00742251,0,0,0,0.0166402,0.0769873,0.188456,0.822394,18.8692,67.7245,11.2375,0.788279,0.197209,0.0617072,0.0169981,flat
2.39531,0.862421,3.09996,2.61757,8.53991,55.8383,14.7076,8.17173,1.92057,1.08938,0.757283,15.1007,7.92046,14.5636,15.5508,12.1787,11.7881,5.23662,2.39772,3.10412,4.85754,7.30162,4.19917,9.30296,7.48239,10.6507,18.5583,10.0335,19.4463,8.83629,4.96176,3.52669,3.002,flat
0,0,0,0,6.44209,90.3051,3.25285,0,0,0,0,0,0,0.0543953,0.935718,17.8279,67.9499,12.046,1.07885,0.107224,8.83725e-05,0,0.0214338,0.0670401,0.337802,6.59991,20.748,36.2615,30.1595,5.51,0.192699,0.0772453,0.0248819,flat
0,0,0,0,5.76188,85.2917,8.93253,0.0138957,0,0,0,0,0.0103601,0.246526,3.47537,14.8144,37.3419,21.1988,14.632,7.98511,0.29566,0,0.00610509,0.0358463,0.313457,10.1869,30.4618,25.3497,27.6671,5.56489,0.298213,0.0891245,0.0269699,flat
0,0,0,0,2.30638,97.6938,0,0,0,0,0,0,0,0,0.0612519,35.9457,55.6767,8.24066,0.0758134,0,0,0,0.00869484,0.0303751,0.0857434,0.364491,4.40635,36.5836,54.393,3.52485,0.420431,0.137693,0.0446408,flat
0,0,0,0.00629368,16.5326,78.8078,4.65322,0,0,0,0,0,0.0095264,1.48347,5.96602,23.1757,37.1915,18.3745,9.40328,3.74822,0.647766,0,0.00717374,0.0333406,0.191966,4.69083,21.5987,15.5645,29.8149,25.5094,2.48989,0.0906295,0.00861868,flat
0,0,0,0,0,99.9774,0.0226813,0,0,0,0,0,0,0,0.00454391,4.24791,86.1056,9.64201,0,0,0,0,0.0214894,0.10107,0.298635,1.37815,25.1737,61.5532,10.1327,1.04379,0.210284,0.0690371,0.0178385,flat
0,0,0,0,2.77394,57.4104,39.8147,0.000885398,0,0,0,0,6.27141e-05,0.242762,4.47635,12.184,31.7524,21.9992,16.316,11.6395,1.38979,0,0.00817958,0.0709254,4.87077,28.8071,29.9694,19.0726,12.4327,3.86959,0.709856,0.171535,0.0173879,flat
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.96079,97.6322,0.406987,0,0,0,0,0.115197,0.216517,0.449548,1.63636,22.2523,64.3368,9.53055,0.991086,0.277787,0.144111,0.0497504,flat
0,0,0,0,0.110741,99.7823,0.107085,0,0,0,0,0,0,0,0.427603,36.7533,57.8859,4.9319,0.00121695,0,0,0,0.0136794,0.0655083,0.191534,0.834933,18.2384,59.2196,20.1107,1.04213,0.195677,0.0693946,0.0185247,flat
0.0129275,0.0349333,0.229936,0.0766672,0.0856808,93.5512,6.00418,0.00348326,0.00100393,0,5.28994e-06,0.337913,0.0435035,0.0223308,10.945,52.5306,33.2254,2.85018,0.00799204,0.00991972,0.0130468,0.0140388,0.0409122,0.10135,0.385273,2.41657,57.1531,36.0066,3.0521,0.476626,0.237904,0.0928868,0.0367197,flat
0.235971,0.587454,0.71899,0.671531,11.6693,41.28,27.8035,11.5794,4.23426,0.856673,0.362905,11.1768,12.7707,10.1924,10.7404,10.895,14.5455,9.12475,5.68154,4.91932,4.94603,5.00757,4.75498,8.6431,12.933,18.7233,21.835,4.56647,12.8499,11.2525,3.52374,0.807149,0.110852,flat
0.0487229,0.00907425,0.149501,30.5682,21.138,34.1503,11.6061,2.16515,0.0902327,0.0276262,0.0470736,2.94612,3.39137,5.40977,8.37849,13.2781,20.7644,12.5881,10.1815,8.63593,8.06225,6.36393,0.625014,4.22822,6.57336,6.88669,7.77741,6.27365,11.6657,14.0296,16.3574,18.0835,7.49953,flat
0,0,0,0,0.350251,99.595,0.0548726,0,0,0,0,0,0,0,0,24.0052,69.3019,6.65888,0.0340152,0,0,0,0.0285689,0.0896045,0.199761,0.925653,19.0538,51.4579,25.5533,2.17206,0.382693,0.100929,0.0357559,flat
0,0,0,0,6.90656,70.6601,22.1519,0.281347,0,0,0,0.0300804,0.941136,2.27331,7.72587,19.833,37.8944,17.6145,7.2944,4.53104,1.74607,0.11619,0.131447,0.764585,6.3527,26.6534,29.4057,12.7565,18.7016,5.0692,0.137546,0.0215537,0.00575078,flat
0,0,0,0,6.08146,93.9054,0.0130627,0,0,0,0,0,0,0.0832879,0.985992,10.7156,75.9604,11.8716,0.333757,0.0492954,0.000139267,0,0.0158598,0.0532156,0.150536,0.596833,27.8762,49.5169,12.9627,8.08931,0.586665,0.132205,0.0196087,flat
0.203403,0.153737,0.206097,0.901926,2.59949,31.1878,39.5259,12.2184,11.9319,0.856512,0.214794,3.01651,6.05733,5.28076,5.69323,10.9077,24.4159,23.5716,9.7185,5.02475,3.65069,2.663,7.17665,13.5568,13.5054,28.8185,18.5484,5.11969,9.15058,3.14039,0.681501,0.254236,0.0478746,flat
0,0,0,0.00227481,27.605,71.6819,0.710852,0,0,0,0,0,0.0595219,3.02189,7.10427,20.2286,38.4073,20.7055,7.96545,2.41658,0.0908877,0,0.00566508,0.0390485,0.128744,1.25126,11.4561,19.2411,46.8962,19.7971,1.13398,0.0435105,0.00723154,flat
0,0,0,0,0.0817942,93.313,6.6053,0,0,0,0,0,0,0,0.347552,28.871,54.5462,15.8473,0.387937,0,0,0,0.0516837,0.174364,0.49805,5.74607,54.7771,24.1788,13.5198,0.77938,0.189748,0.0645939,0.0205078,flat
0,0,0,0,5.68854,91.137,3.17447,0,0,0,0,0,0.0106746,1.76598,13.1056,37.4443,31.7561,12.7477,2.60782,0.552274,0.00961057,0,0.0409612,0.372088,1.61042,6.05811,31.2733,21.5049,33.6007,5.15704,0.273384,0.0716052,0.0375382,flat
0,0,0,0,28.6842,71.3136,0.0021294,0,0,0,0,0,0,1.55164,8.43697,27.4558,44.0275,14.967,3.51812,0.0428271,0,0,0.0126881,0.0505222,0.136427,0.516517,10.0834,20.9786,41.0793,26.3165,0.71214,0.0880314,0.0257003,flat
0,0,0,0,0.129289,99.8624,0.00834936,0,0,0,0,0,0,0,0.0183172,7.30315,79.1723,13.3354,0.170838,2.67253e-05,0,0,0.0168802,0.0806712,0.262187,1.54425,32.4296,53.5452,10.1732,1.42391,0.388709,0.117098,0.0182284,flat
0,0,0,0,12.9136,85.0518,2.03453,0,0,0,0,0,0,0.560899,12.6465,25.181,44.5701,14.1678,2.75044,0.123261,0,0,0.0184933,0.0818826,0.221642,2.27762,15.518,24.8066,45.368,11.361,0.300041,0.0420865,0.00453236,flat
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2.08362,64.8843,33.0317,0.000318998,0,0,0,0.0591141,0.158855,0.347516,1.41522,31.6381,53.0651,11.6015,1.20294,0.339268,0.138034,0.0343367,flat
0,0,0,0,0,99.6652,0.334676,0,0,0,0,0,0,0,0.0380283,3.91202,83.31,12.5747,0.165019,0,0,0,0.0288394,0.081486,0.254276,1.23017,22.2329,69.7944,5.67625,0.488108,0.127238,0.0673224,0.0189853,flat
0,0,0,0,5.61988,83.6063,10.7698,0.00394824,0,0,0,0,0.00341827,0.121887,1.25796,7.72482,36.4344,37.3283,14.0856,3.04362,2.04159e-05,0,0.0207833,0.112258,0.417582,7.54663,36.3958,27.9596,24.0777,3.31174,0.106544,0.0439258,0.00748644,flat
0,0,0,0,3.80465,72.5899,23.0598,0.545696,0,0,0,0.00155556,0.436782,1.17793,4.30541,14.8457,32.9339,27.5551,12.6003,4.84332,1.29705,0.00299257,0.0128843,0.610293,7.63785,16.841,23.4181,26.3532,19.7705,4.79845,0.441938,0.0961279,0.0196805,flat
0,0,0,0,0,96.8493,3.15085,0,0,0,0,0,0,0,0.214137,6.20905,52.4576,38.8496,2.26958,0,0,0,0.0190118,0.0764337,0.333623,2.13908,24.5932,60.4221,11.8012,0.457054,0.120396,0.0328245,0.00508348,flat
0,0,0,0,8.64045,85.3127,6.04694,0,0,0,0,0,4.48052e-05,0.137187,6.01492,20.0375,45.3861,20.7641,7.58734,0.0727795,0,0,0.00635958,0.0278021,0.183535,8.0503,20.8208,23.5751,37.484,9.36758,0.392781,0.0697951,0.0219786,flat
0.0428782,0.411993,12.2756,18.8712,24.8901,33.3126,10.0137,0.0951736,0.0551498,0.0177588,0.0138744,4.05135,6.2002,11.06,18.3879,17.0073,19.8675,8.22824,4.84559,4.35974,3.37506,2.61716,0.0482559,0.262591,1.35307,7.35872,14.1753,5.7485,9.46496,15.7824,12.8737,13.2846,19.6479,flat
6.5238,4.3606,6.83634,7.21671,10.4267,24.233,10.4764,6.35475,4.48865,4.69433,14.3888,7.5028,5.70588,5.6641,5.23538,6.64505,9.85334,13.0143,12.1193,9.78474,9.32224,15.1529,17.2465,15.1047,7.8469,4.55714,2.11452,0.814953,4.48478,7.9399,6.61521,18.7223,14.5531,flat
0,0,0,0,2.42042,96.637,0.942672,0,0,0,0,0,0,0.00066144,1.09149,35.1397,50.9542,12.0654,0.742496,0.00598996,0,0,0.0147868,0.0527201,0.194361,2.53428,19.5986,43.7873,30.7922,2.5465,0.34819,0.103794,0.0271932,flat
0,0,0,0.0797427,36.3397,58.7797,4.80051,0.000292765,0,0,0,0,2.10054,7.10361,9.2163,23.6282,31.0169,16.4047,6.08642,3.051,1.14278,0.249625,0.0143206,0.0476326,0.33648,5.18057,13.9143,11.4709,21.0268,39.3804,8.1912,0.419654,0.0178189,flat
0,0,0,0,0.00226819,99.9977,0,0,0,0,0,0,0,0,0,0.751962,88.032,11.2123,0.00370541,0,0,0,0.0321088,0.112026,0.28879,0.946163,6.47854,59.3126,30.4061,1.74999,0.431264,0.188228,0.0542225,flat
0,0,0,0,3.88072,96.1014,0.0179114,0,0,0,0,0,0,0.00918971,0.702797,16.9476,68.2111,13.2794,0.842331,0.00766706,0,0,0.00888761,0.0570528,0.211077,0.756542,25.3923,39.1964,27.6215,6.53914,0.166305,0.0423449,0.00851204,flat
0,0,0,0,0.00109189,99.9952,0.00374052,0,0,0,0,0,0,0,0.00164066,3.50098,83.7064,12.782,0.00887211,0,0,0,0.0489385,0.144566,0.380757,1.07298,7.48692,53.8738,34.2277,2.12209,0.444419,0.160965,0.0367634,flat
0,0,0,0,1.14215,93.0151,5.84267,0,0,0,0,0,0,0.536849,13.0626,32.313,39.1414,12.3064,2.5402,0.0995012,0,0,0.0147106,0.0979148,0.539834,8.25128,35.8872,33.5065,20.2008,1.37842,0.0878848,0.02972,0.00565631,flat
0,0,0,0,0,99.9999,0,0,0,0,0,0,0,0,0,1.79487,89.6595,8.54554,0,0,0,0,0.0339259,0.145103,0.369283,1.56054,39.1422,52.3694,5.28794,0.779173,0.206423,0.0844546,0.0216037,flat
0,0,0,0.000773002,3.56216,74.3203,22.1169,0,0,0,0,6.23877e-05,0.0802102,0.627749,6.21458,20.82,46.9048,16.0658,8.28545,0.952618,0.0487446,0,0.00573288,0.0777942,0.921537,15.3451,34.2157,22.7321,11.7559,13.7184,1.15291,0.0567807,0.0180147,flat
